row_idx	col_idx	log2ratio
ONT-USD	Dcn-usd	0.0
BNT-USD	Dcn-usd	0.0
AION-USD	Dcn-usd	0.0
OMG-USD	Dcn-usd	0.0
AION-USD	Dcn-usd	0.0
MANA-USD	Dcn-usd	0.0
WAN-USD	Dcn-usd	0.0
NANO-USD	Dcn-usd	0.0
GXS-USD	Dcn-usd	0.0
MANA-USD	Dcn-usd	0.0
XVG-USD	Dcn-usd	0.0
NEO-USD	Dcn-usd	0.0
BNB-USD	Dcn-usd	0.0
PPT-USD	Dcn-usd	0.0
PIVX-USD	Dcn-usd	0.0
BTM-USD	Dcn-usd	0.0
BSV-USD	Dcn-usd	0.0
BTS-USD	Dcn-usd	0.0
ETH-USD	Dcn-usd	0.0
R-USD	Dcn-usd	0.0
XEM-USD	Dcn-usd	0.0
ARK-USD	Dcn-usd	0.0
HC-USD	Dcn-usd	0.0
WAX-USD	Dcn-usd	0.0
ICX-USD	Dcn-usd	0.0
LINK-USD	Dcn-usd	0.0
MONA-USD	Dcn-usd	0.0
LSK-USD	Dcn-usd	0.0
GNT-USD	Dcn-usd	0.0
HT-USD	Dcn-usd	0.0
DGD-USD	Dcn-usd	0.0
WAVES-USD	Dcn-usd	0.0
GUSD-USD	Dcn-usd	0.0
REP-USD	Dcn-usd	0.0
NPXS-USD	Dcn-usd	0.0
HOT-USD	Dcn-usd	0.0
BCD-USD	Dcn-usd	0.0
VET-USD	Dcn-usd	0.0
USDC-USD	Dcn-usd	0.0
SNT-USD	Dcn-usd	0.0
OMG-USD	Dcn-usd	0.0
REPO-USD	Dcn-usd	0.0
ARK-USD	Dcn-usd	0.0
DOGE-USD	Dcn-usd	0.0
AE-USD	Dcn-usd	0.0
HT-USD	Dcn-usd	0.0
EURS-USD	Dcn-usd	0.0
PPP-USD	Dcn-usd	0.0
BSV-USD	Dcn-usd	0.0
BTM-USD	Dcn-usd	0.0
POWR-USD	Dcn-usd	0.0
MONA-USD	Dcn-usd	0.0
LSK-USD	Dcn-usd	0.0
KCS-USD	Dcn-usd	0.0
XMR-USD	Dcn-usd	0.0
RVN-USD	Dcn-usd	0.0
ARDR-USD	Dcn-usd	0.0
LKY-USD	Dcn-usd	0.0
MCO-USD	Dcn-usd	0.0
PPP-USD	Dcn-usd	0.0
BNT-USD	Dcn-usd	0.0
GXS-USD	Dcn-usd	0.0
PIVX-USD	Dcn-usd	0.0
ZEC-USD	Dcn-usd	0.0
XIN-USD	Dcn-usd	0.0
ETC-USD	Dcn-usd	0.0
BCH-USD	Dcn-usd	0.0
XRP-USD	Dcn-usd	0.0
DCN-USD	Dcn-usd	0.0
XTZ-USD	Dcn-usd	0.0
RDD-USD	Dcn-usd	0.0
KMD-USD	Dcn-usd	0.0
STRAT-USD	Dgd-usd	0.0
HC-USD	Dgd-usd	0.0
BTG-USD	Dgd-usd	0.0
DCR-USD	Dgd-usd	0.0
PPT-USD	Dgd-usd	0.0
DGB-USD	Dgd-usd	0.0
KMD-USD	Dgd-usd	0.0
LTC-USD	Dgd-usd	0.0
DASH-USD	Dgd-usd	0.0
XLM-USD	Dgd-usd	0.0
ICX-USD	Dgd-usd	0.0
GUSD-USD	Dgd-usd	0.0
AOA-USD	Dgd-usd	0.0
ADA-USD	Dgd-usd	0.0
SNT-USD	Dgd-usd	0.0
THETA-USD	Dgd-usd	0.0
MAID-USD	Dgd-usd	0.0
DASH-USD	Dgd-usd	0.0
MKR-USD	Dgd-usd	0.0
USDC-USD	Dgd-usd	0.0
LINK-USD	Dgd-usd	0.0
BCN-USD	Dgd-usd	0.0
LTC-USD	Dgd-usd	0.0
INB-USD	Dgd-usd	0.0
QTUM-USD	Dgd-usd	0.0
BCD-USD	Dgd-usd	0.0
ETC-USD	Dgd-usd	0.0
PAI-USD	Dgd-usd	0.0
ETH-USD	Dgd-usd	0.0
USDT-USD	Dgd-usd	1.0
GNT-USD	Dgd-usd	0.0
WAVES-USD	Dgd-usd	0.0
STRAT-USD	Dgd-usd	0.0
MAID-USD	Dgd-usd	0.0
BTS-USD	Dgd-usd	0.0
TRX-USD	Dgd-usd	0.0
ETN-USD	Dgd-usd	0.0
PAI-USD	Dgd-usd	0.0
NEO-USD	Dgd-usd	0.0
XMR-USD	Dgd-usd	0.0
AOA-USD	Dgd-usd	0.0
XVG-USD	Dgd-usd	0.0
EOS-USD	Dgd-usd	0.0
DGD-USD	Dgd-usd	0.0
PAY-USD	Dgd-usd	0.0
ZEC-USD	Dgd-usd	0.0
NEXO-USD	Dgd-usd	0.0
DOGE-USD	Dgd-usd	0.0
REPO-USD	Dgd-usd	0.0
PAX-USD	Dgd-usd	0.0
POLY-USD	Dgd-usd	0.0
ZIL-USD	Dgd-usd	0.0
WTC-USD	Dgd-usd	0.0
XEM-USD	Dgd-usd	0.0
LRC-USD	Dgd-usd	0.0
DCN-USD	Dgd-usd	0.0
FCT-USD	Dgd-usd	0.0
LRC-USD	Dgd-usd	0.0
ADA-USD	Dgd-usd	0.0
EURS-USD	Dgd-usd	0.0
BTG-USD	Dgd-usd	0.0
R-USD	Dgd-usd	0.0
AE-USD	Dgd-usd	0.0
IOST-USD	Dgd-usd	0.0
ONT-USD	Dgd-usd	0.0
FCT-USD	Dgd-usd	0.0
LKY-USD	Dgd-usd	0.0
ODE-USD	Dgd-usd	0.0
SC-USD	Dgd-usd	0.0
REP-USD	Dgd-usd	0.0
STEEM-USD	Dgd-usd	0.0
IOST-USD	Dgd-usd	0.0
ZIL-USD	Dgd-usd	0.0
MIOTA-USD	Dgd-usd	0.0
XZC-USD	Dgd-usd	0.0
POLY-USD	Dgd-usd	0.0
TRX-USD	Dgd-usd	0.0
MCO-USD	Dgd-usd	0.0
RVN-USD	Dgd-usd	0.0
DCR-USD	Dgd-usd	0.0
DGB-USD	Dgd-usd	0.0
USDT-USD	Dgd-usd	0.0
ZRX-USD	Dgd-usd	0.0
DAI-USD	Dgd-usd	0.0
WAN-USD	Dgd-usd	0.0
TUSD-USD	Dgd-usd	0.0
ARDR-USD	Dgd-usd	0.0
MIOTA-USD	Dgd-usd	0.0
STEEM-USD	Dgd-usd	0.0
BTC-USD	Dgd-usd	0.0
BCH-USD	Dgd-usd	0.0
WAX-USD	Dgd-usd	0.0
BAT-USD	Dgd-usd	0.0
EOS-USD	Dgd-usd	0.0
BAT-USD	Dgd-usd	0.0
KCS-USD	Dgd-usd	0.0
MKR-USD	Dgd-usd	0.0
ZRX-USD	Dgd-usd	0.0
XIN-USD	Dgd-usd	0.0
PAX-USD	Dgd-usd	0.0
HOT-USD	Dgd-usd	0.0
ODE-USD	Dgd-usd	0.0
DAI-USD	Dgd-usd	0.0
BCN-USD	Dgd-usd	0.0
NANO-USD	Dgd-usd	0.0
NEXO-USD	Dgd-usd	0.0
THETA-USD	Dgd-usd	0.0
INB-USD	Dgd-usd	0.0
ETN-USD	Dgd-usd	0.0
XTZ-USD	Dgd-usd	0.0
POWR-USD	Dgd-usd	0.0
XZC-USD	Dgd-usd	0.0
CNX-USD	Dgd-usd	0.0
CNX-USD	Dgd-usd	0.0
BNB-USD	Dgd-usd	0.0
VET-USD	Dgd-usd	0.0
PAY-USD	Dgd-usd	0.0
TUSD-USD	Dgd-usd	0.0
SC-USD	Dgd-usd	0.0
RDD-USD	Dgd-usd	0.0
XRP-USD	Dgd-usd	0.0
NPXS-USD	Dgd-usd	0.0
QTUM-USD	Dgd-usd	0.0
BTC-USD	Dgd-usd	0.0
XLM-USD	Dgd-usd	0.0
WTC-USD	Dgd-usd	0.0
ONT-USD	Dgd-usd	0.0
BNT-USD	Dgd-usd	0.0
AION-USD	Dgd-usd	0.0
OMG-USD	Dgd-usd	0.0
AION-USD	Dgd-usd	0.0
MANA-USD	Dgd-usd	0.0
WAN-USD	Dgd-usd	0.0
NANO-USD	Dgd-usd	0.0
GXS-USD	Dgd-usd	0.0
MANA-USD	Dgd-usd	0.0
XVG-USD	Dgd-usd	0.0
NEO-USD	Dgd-usd	0.0
BNB-USD	Dgd-usd	0.0
PPT-USD	Dgd-usd	0.0
PIVX-USD	Dgd-usd	0.0
BTM-USD	Dgd-usd	0.0
BSV-USD	Dgd-usd	0.0
BTS-USD	Dgd-usd	0.0
ETH-USD	Dgd-usd	0.0
R-USD	Dgd-usd	0.0
XEM-USD	Dgd-usd	0.0
ARK-USD	Dgd-usd	0.0
HC-USD	Dgd-usd	0.0
WAX-USD	Dgd-usd	0.0
ICX-USD	Dgd-usd	0.0
LINK-USD	Dgd-usd	0.0
MONA-USD	Dgd-usd	0.0
LSK-USD	Dgd-usd	0.0
GNT-USD	Dgd-usd	0.0
HT-USD	Dgd-usd	0.0
DGD-USD	Dgd-usd	0.0
WAVES-USD	Dgd-usd	0.0
GUSD-USD	Dgd-usd	0.0
REP-USD	Dgd-usd	0.0
NPXS-USD	Dgd-usd	0.0
HOT-USD	Dgd-usd	0.0
BCD-USD	Dgd-usd	0.0
VET-USD	Dgd-usd	0.0
USDC-USD	Dgd-usd	0.0
SNT-USD	Dgd-usd	0.0
OMG-USD	Dgd-usd	0.0
REPO-USD	Dgd-usd	0.0
ARK-USD	Dgd-usd	0.0
DOGE-USD	Dgd-usd	0.0
AE-USD	Dgd-usd	0.0
HT-USD	Dgd-usd	0.0
EURS-USD	Dgd-usd	0.0
PPP-USD	Dgd-usd	0.0
BSV-USD	Dgd-usd	0.0
BTM-USD	Dgd-usd	0.0
POWR-USD	Dgd-usd	0.0
MONA-USD	Dgd-usd	0.0
LSK-USD	Dgd-usd	0.0
KCS-USD	Dgd-usd	0.0
XMR-USD	Dgd-usd	0.0
RVN-USD	Dgd-usd	0.0
ARDR-USD	Dgd-usd	0.0
LKY-USD	Dgd-usd	0.0
MCO-USD	Dgd-usd	0.0
PPP-USD	Dgd-usd	0.0
BNT-USD	Dgd-usd	0.0
GXS-USD	Dgd-usd	0.0
PIVX-USD	Dgd-usd	0.0
ZEC-USD	Dgd-usd	0.0
XIN-USD	Dgd-usd	0.0
ETC-USD	Dgd-usd	0.0
BCH-USD	Dgd-usd	0.0
XRP-USD	Dgd-usd	0.0
DCN-USD	Dgd-usd	0.0
XTZ-USD	Dgd-usd	0.0
RDD-USD	Dgd-usd	0.0
KMD-USD	Dgd-usd	0.0
STRAT-USD	Lky-usd	0.0
HC-USD	Lky-usd	0.0
BTG-USD	Lky-usd	0.0
DCR-USD	Lky-usd	0.0
PPT-USD	Lky-usd	0.0
DGB-USD	Lky-usd	0.0
KMD-USD	Lky-usd	0.0
LTC-USD	Lky-usd	0.0
DASH-USD	Lky-usd	0.0
XLM-USD	Lky-usd	0.0
ICX-USD	Lky-usd	0.0
GUSD-USD	Lky-usd	0.0
AOA-USD	Lky-usd	0.0
ADA-USD	Lky-usd	0.0
SNT-USD	Lky-usd	0.0
THETA-USD	Lky-usd	0.0
MAID-USD	Lky-usd	0.0
DASH-USD	Lky-usd	0.0
MKR-USD	Lky-usd	0.0
USDC-USD	Lky-usd	0.0
LINK-USD	Lky-usd	0.0
BCN-USD	Lky-usd	0.0
LTC-USD	Lky-usd	0.0
INB-USD	Lky-usd	0.0
QTUM-USD	Lky-usd	0.0
BCD-USD	Lky-usd	0.0
ETC-USD	Lky-usd	0.0
PAI-USD	Lky-usd	0.0
ETH-USD	Lky-usd	0.0
USDT-USD	Lky-usd	0.0
GNT-USD	Lky-usd	0.0
WAVES-USD	Lky-usd	0.0
STRAT-USD	Lky-usd	0.0
MAID-USD	Lky-usd	0.0
BTS-USD	Lky-usd	0.0
TRX-USD	Lky-usd	0.0
ETN-USD	Lky-usd	0.0
PAI-USD	Lky-usd	0.0
NEO-USD	Lky-usd	0.0
XMR-USD	Lky-usd	0.0
AOA-USD	Lky-usd	0.0
XVG-USD	Lky-usd	0.0
EOS-USD	Lky-usd	0.0
DGD-USD	Lky-usd	0.0
PAY-USD	Lky-usd	0.0
ZEC-USD	Lky-usd	0.0
NEXO-USD	Lky-usd	0.0
DOGE-USD	Lky-usd	0.0
REPO-USD	Lky-usd	0.0
PAX-USD	Lky-usd	0.0
POLY-USD	Lky-usd	0.0
ZIL-USD	Lky-usd	0.0
WTC-USD	Lky-usd	0.0
XEM-USD	Lky-usd	0.0
LRC-USD	Lky-usd	0.0
DCN-USD	Lky-usd	0.0
FCT-USD	Lky-usd	0.0
LRC-USD	Lky-usd	0.0
ADA-USD	Lky-usd	0.0
EURS-USD	Lky-usd	0.0
BTG-USD	Lky-usd	0.0
R-USD	Lky-usd	0.0
AE-USD	Lky-usd	0.0
IOST-USD	Lky-usd	0.0
ONT-USD	Lky-usd	0.0
FCT-USD	Lky-usd	0.0
LKY-USD	Lky-usd	0.0
ODE-USD	Lky-usd	0.0
SC-USD	Lky-usd	0.0
REP-USD	Lky-usd	0.0
STEEM-USD	Lky-usd	0.0
IOST-USD	Lky-usd	0.0
ZIL-USD	Lky-usd	0.0
MIOTA-USD	Lky-usd	0.0
XZC-USD	Lky-usd	0.0
POLY-USD	Lky-usd	0.0
TRX-USD	Lky-usd	0.0
MCO-USD	Lky-usd	0.0
RVN-USD	Lky-usd	0.0
DCR-USD	Lky-usd	0.0
DGB-USD	Lky-usd	0.0
USDT-USD	Lky-usd	0.0
ZRX-USD	Lky-usd	0.0
DAI-USD	Lky-usd	0.0
WAN-USD	Lky-usd	0.0
TUSD-USD	Lky-usd	0.0
ARDR-USD	Lky-usd	0.0
MIOTA-USD	Lky-usd	0.0
STEEM-USD	Lky-usd	0.0
BTC-USD	Lky-usd	0.0
BCH-USD	Lky-usd	0.0
WAX-USD	Lky-usd	0.0
BAT-USD	Lky-usd	0.0
EOS-USD	Lky-usd	0.0
BAT-USD	Lky-usd	0.0
KCS-USD	Lky-usd	0.0
MKR-USD	Lky-usd	0.0
ZRX-USD	Lky-usd	0.0
XIN-USD	Lky-usd	0.0
PAX-USD	Lky-usd	0.0
HOT-USD	Lky-usd	0.0
ODE-USD	Lky-usd	0.0
DAI-USD	Lky-usd	0.0
BCN-USD	Lky-usd	0.0
NANO-USD	Lky-usd	0.0
NEXO-USD	Lky-usd	0.0
THETA-USD	Lky-usd	0.0
INB-USD	Lky-usd	0.0
ETN-USD	Lky-usd	0.0
XTZ-USD	Lky-usd	0.0
POWR-USD	Lky-usd	0.0
XZC-USD	Lky-usd	0.0
CNX-USD	Lky-usd	0.0
CNX-USD	Lky-usd	0.0
BNB-USD	Lky-usd	0.0
VET-USD	Lky-usd	0.0
PAY-USD	Lky-usd	0.0
TUSD-USD	Lky-usd	0.0
SC-USD	Lky-usd	0.0
RDD-USD	Lky-usd	0.0
XRP-USD	Lky-usd	0.0
NPXS-USD	Lky-usd	0.0
QTUM-USD	Lky-usd	0.0
BTC-USD	Lky-usd	0.0
XLM-USD	Lky-usd	0.0
WTC-USD	Lky-usd	0.0
ONT-USD	Lky-usd	0.0
BNT-USD	Lky-usd	0.0
AION-USD	Lky-usd	0.0
OMG-USD	Lky-usd	0.0
AION-USD	Lky-usd	0.0
MANA-USD	Lky-usd	0.0
WAN-USD	Lky-usd	0.0
NANO-USD	Lky-usd	0.0
GXS-USD	Lky-usd	0.0
MANA-USD	Lky-usd	0.0
XVG-USD	Lky-usd	0.0
NEO-USD	Lky-usd	0.0
BNB-USD	Lky-usd	0.0
PPT-USD	Lky-usd	0.0
PIVX-USD	Lky-usd	0.0
BTM-USD	Lky-usd	0.0
BSV-USD	Lky-usd	0.0
BTS-USD	Lky-usd	0.0
ETH-USD	Lky-usd	0.0
R-USD	Lky-usd	0.0
XEM-USD	Lky-usd	0.0
ARK-USD	Lky-usd	0.0
HC-USD	Lky-usd	0.0
WAX-USD	Lky-usd	0.0
ICX-USD	Lky-usd	0.0
LINK-USD	Lky-usd	0.0
MONA-USD	Lky-usd	0.0
LSK-USD	Lky-usd	0.0
GNT-USD	Lky-usd	0.0
HT-USD	Lky-usd	0.0
DGD-USD	Lky-usd	0.0
WAVES-USD	Lky-usd	0.0
GUSD-USD	Lky-usd	0.0
REP-USD	Lky-usd	0.0
NPXS-USD	Lky-usd	0.0
HOT-USD	Lky-usd	0.0
BCD-USD	Lky-usd	0.0
VET-USD	Lky-usd	0.0
USDC-USD	Lky-usd	0.0
SNT-USD	Lky-usd	0.0
OMG-USD	Lky-usd	0.0
REPO-USD	Lky-usd	0.0
ARK-USD	Lky-usd	0.0
DOGE-USD	Lky-usd	0.0
AE-USD	Lky-usd	0.0
HT-USD	Lky-usd	0.0
EURS-USD	Lky-usd	0.0
PPP-USD	Lky-usd	0.0
BSV-USD	Lky-usd	0.0
BTM-USD	Lky-usd	0.0
POWR-USD	Lky-usd	0.0
MONA-USD	Lky-usd	0.0
LSK-USD	Lky-usd	0.0
KCS-USD	Lky-usd	0.0
XMR-USD	Lky-usd	0.0
RVN-USD	Lky-usd	0.0
ARDR-USD	Lky-usd	0.0
LKY-USD	Lky-usd	0.0
MCO-USD	Lky-usd	0.0
PPP-USD	Lky-usd	0.0
BNT-USD	Lky-usd	0.0
GXS-USD	Lky-usd	0.0
PIVX-USD	Lky-usd	0.0
ZEC-USD	Lky-usd	0.0
XIN-USD	Lky-usd	0.0
ETC-USD	Lky-usd	0.0
BCH-USD	Lky-usd	0.0
XRP-USD	Lky-usd	0.0
DCN-USD	Lky-usd	0.0
XTZ-USD	Lky-usd	0.0
RDD-USD	Lky-usd	0.0
KMD-USD	Lky-usd	0.0
STRAT-USD	Bnt-usd	0.0
HC-USD	Bnt-usd	0.0
BTG-USD	Bnt-usd	0.0
DCR-USD	Bnt-usd	0.0
PPT-USD	Bnt-usd	0.0
DGB-USD	Bnt-usd	0.0
KMD-USD	Bnt-usd	0.0
LTC-USD	Bnt-usd	0.0
DASH-USD	Bnt-usd	0.0
XLM-USD	Bnt-usd	0.0
ICX-USD	Bnt-usd	0.0
GUSD-USD	Bnt-usd	0.0
AOA-USD	Bnt-usd	0.0
ADA-USD	Bnt-usd	0.0
SNT-USD	Bnt-usd	0.0
THETA-USD	Bnt-usd	0.0
MAID-USD	Bnt-usd	0.0
DASH-USD	Bnt-usd	0.0
MKR-USD	Bnt-usd	0.0
USDC-USD	Bnt-usd	0.0
LINK-USD	Bnt-usd	0.0
BCN-USD	Bnt-usd	0.0
LTC-USD	Bnt-usd	0.0
INB-USD	Bnt-usd	0.0
QTUM-USD	Bnt-usd	0.0
BCD-USD	Bnt-usd	0.0
ETC-USD	Bnt-usd	0.0
PAI-USD	Bnt-usd	0.0
ETH-USD	Bnt-usd	0.0
USDT-USD	Bnt-usd	0.0
GNT-USD	Bnt-usd	0.0
WAVES-USD	Bnt-usd	0.0
STRAT-USD	Bnt-usd	0.0
MAID-USD	Bnt-usd	0.0
BTS-USD	Bnt-usd	0.0
TRX-USD	Bnt-usd	0.0
ETN-USD	Bnt-usd	0.0
PAI-USD	Bnt-usd	0.0
NEO-USD	Bnt-usd	0.0
XMR-USD	Bnt-usd	0.0
AOA-USD	Bnt-usd	0.0
XVG-USD	Bnt-usd	0.0
EOS-USD	Bnt-usd	0.0
DGD-USD	Bnt-usd	0.0
PAY-USD	Bnt-usd	0.0
ZEC-USD	Bnt-usd	0.0
NEXO-USD	Bnt-usd	0.0
DOGE-USD	Bnt-usd	0.0
REPO-USD	Bnt-usd	0.0
PAX-USD	Bnt-usd	0.0
POLY-USD	Bnt-usd	0.0
ZIL-USD	Bnt-usd	0.0
WTC-USD	Bnt-usd	0.0
XEM-USD	Bnt-usd	0.0
LRC-USD	Bnt-usd	0.0
DCN-USD	Bnt-usd	0.0
FCT-USD	Bnt-usd	0.0
LRC-USD	Bnt-usd	0.0
ADA-USD	Bnt-usd	0.0
EURS-USD	Bnt-usd	0.0
BTG-USD	Bnt-usd	0.0
R-USD	Bnt-usd	0.0
AE-USD	Bnt-usd	0.0
IOST-USD	Bnt-usd	0.0
ONT-USD	Bnt-usd	0.0
FCT-USD	Bnt-usd	0.0
LKY-USD	Bnt-usd	0.0
ODE-USD	Bnt-usd	0.0
SC-USD	Bnt-usd	0.0
REP-USD	Bnt-usd	0.0
STEEM-USD	Bnt-usd	0.0
IOST-USD	Bnt-usd	0.0
ZIL-USD	Bnt-usd	0.0
MIOTA-USD	Bnt-usd	0.0
XZC-USD	Bnt-usd	0.0
POLY-USD	Bnt-usd	0.0
TRX-USD	Bnt-usd	0.0
MCO-USD	Bnt-usd	0.0
RVN-USD	Bnt-usd	0.0
DCR-USD	Bnt-usd	0.0
DGB-USD	Bnt-usd	0.0
USDT-USD	Bnt-usd	0.0
ZRX-USD	Bnt-usd	0.0
DAI-USD	Bnt-usd	0.0
WAN-USD	Bnt-usd	0.0
TUSD-USD	Bnt-usd	0.0
ARDR-USD	Bnt-usd	0.0
MIOTA-USD	Bnt-usd	0.0
STEEM-USD	Bnt-usd	0.0
BTC-USD	Bnt-usd	0.0
BCH-USD	Bnt-usd	0.0
WAX-USD	Bnt-usd	0.0
BAT-USD	Bnt-usd	0.0
EOS-USD	Bnt-usd	0.0
BAT-USD	Bnt-usd	0.0
KCS-USD	Bnt-usd	0.0
MKR-USD	Bnt-usd	0.0
ZRX-USD	Bnt-usd	0.0
XIN-USD	Bnt-usd	0.0
PAX-USD	Bnt-usd	0.0
HOT-USD	Bnt-usd	0.0
ODE-USD	Bnt-usd	0.0
DAI-USD	Bnt-usd	0.0
BCN-USD	Bnt-usd	0.0
NANO-USD	Bnt-usd	0.0
NEXO-USD	Bnt-usd	0.0
THETA-USD	Bnt-usd	0.0
INB-USD	Bnt-usd	0.0
ETN-USD	Bnt-usd	0.0
XTZ-USD	Bnt-usd	0.0
POWR-USD	Bnt-usd	0.0
XZC-USD	Bnt-usd	0.0
CNX-USD	Bnt-usd	0.0
CNX-USD	Bnt-usd	0.0
BNB-USD	Bnt-usd	0.0
VET-USD	Bnt-usd	0.0
PAY-USD	Bnt-usd	0.0
TUSD-USD	Bnt-usd	0.0
SC-USD	Bnt-usd	0.0
RDD-USD	Bnt-usd	0.0
XRP-USD	Bnt-usd	0.0
NPXS-USD	Bnt-usd	0.0
QTUM-USD	Bnt-usd	0.0
BTC-USD	Bnt-usd	0.0
XLM-USD	Bnt-usd	0.0
WTC-USD	Bnt-usd	0.0
ONT-USD	Bnt-usd	0.0
BNT-USD	Bnt-usd	1.0
AION-USD	Bnt-usd	0.0
OMG-USD	Bnt-usd	0.0
AION-USD	Bnt-usd	0.0
MANA-USD	Bnt-usd	0.0
WAN-USD	Bnt-usd	0.0
NANO-USD	Bnt-usd	0.0
GXS-USD	Bnt-usd	0.0
MANA-USD	Bnt-usd	0.0
XVG-USD	Bnt-usd	0.0
NEO-USD	Bnt-usd	0.0
BNB-USD	Bnt-usd	0.0
PPT-USD	Bnt-usd	0.0
PIVX-USD	Bnt-usd	0.0
BTM-USD	Bnt-usd	0.0
BSV-USD	Bnt-usd	0.0
BTS-USD	Bnt-usd	0.0
ETH-USD	Bnt-usd	0.0
R-USD	Bnt-usd	0.0
XEM-USD	Bnt-usd	0.0
ARK-USD	Bnt-usd	0.0
HC-USD	Bnt-usd	0.0
WAX-USD	Bnt-usd	0.0
ICX-USD	Bnt-usd	0.0
LINK-USD	Bnt-usd	0.0
MONA-USD	Bnt-usd	0.0
LSK-USD	Bnt-usd	0.0
GNT-USD	Bnt-usd	0.0
HT-USD	Bnt-usd	0.0
DGD-USD	Bnt-usd	0.0
WAVES-USD	Bnt-usd	0.0
GUSD-USD	Bnt-usd	0.0
REP-USD	Bnt-usd	0.0
NPXS-USD	Bnt-usd	0.0
HOT-USD	Bnt-usd	0.0
BCD-USD	Bnt-usd	0.0
VET-USD	Bnt-usd	0.0
USDC-USD	Bnt-usd	0.0
SNT-USD	Bnt-usd	0.0
OMG-USD	Bnt-usd	0.0
REPO-USD	Bnt-usd	0.0
ARK-USD	Bnt-usd	0.0
DOGE-USD	Bnt-usd	0.0
AE-USD	Bnt-usd	0.0
HT-USD	Bnt-usd	0.0
EURS-USD	Bnt-usd	0.0
PPP-USD	Bnt-usd	0.0
BSV-USD	Bnt-usd	0.0
BTM-USD	Bnt-usd	0.0
POWR-USD	Bnt-usd	0.0
MONA-USD	Bnt-usd	0.0
LSK-USD	Bnt-usd	0.0
KCS-USD	Bnt-usd	0.0
XMR-USD	Bnt-usd	0.0
RVN-USD	Bnt-usd	0.0
ARDR-USD	Bnt-usd	0.0
LKY-USD	Bnt-usd	0.0
MCO-USD	Bnt-usd	0.0
PPP-USD	Bnt-usd	0.0
BNT-USD	Bnt-usd	0.0
GXS-USD	Bnt-usd	0.0
PIVX-USD	Bnt-usd	0.0
ZEC-USD	Bnt-usd	0.0
XIN-USD	Bnt-usd	0.0
ETC-USD	Bnt-usd	0.0
BCH-USD	Bnt-usd	0.0
XRP-USD	Bnt-usd	0.0
DCN-USD	Bnt-usd	0.0
XTZ-USD	Bnt-usd	0.0
RDD-USD	Bnt-usd	0.0
KMD-USD	Bnt-usd	0.0
STRAT-USD	Aion-usd	0.0
HC-USD	Aion-usd	0.0
BTG-USD	Aion-usd	0.0
DCR-USD	Aion-usd	0.0
PPT-USD	Aion-usd	0.0
DGB-USD	Aion-usd	0.0
KMD-USD	Aion-usd	0.0
LTC-USD	Aion-usd	0.0
DASH-USD	Aion-usd	0.0
XLM-USD	Aion-usd	0.0
ICX-USD	Aion-usd	0.0
GUSD-USD	Aion-usd	0.0
AOA-USD	Aion-usd	0.0
ADA-USD	Aion-usd	0.0
SNT-USD	Aion-usd	0.0
THETA-USD	Aion-usd	0.0
MAID-USD	Aion-usd	0.0
DASH-USD	Aion-usd	0.0
MKR-USD	Aion-usd	0.0
USDC-USD	Aion-usd	0.0
LINK-USD	Aion-usd	0.0
BCN-USD	Aion-usd	0.0
LTC-USD	Aion-usd	0.0
INB-USD	Aion-usd	0.0
QTUM-USD	Aion-usd	0.0
BCD-USD	Aion-usd	0.0
ETC-USD	Aion-usd	0.0
PAI-USD	Aion-usd	0.0
ETH-USD	Aion-usd	0.0
USDT-USD	Aion-usd	0.0
GNT-USD	Aion-usd	0.0
WAVES-USD	Aion-usd	0.0
STRAT-USD	Aion-usd	0.0
MAID-USD	Aion-usd	0.0
BTS-USD	Aion-usd	0.0
TRX-USD	Aion-usd	0.0
ETN-USD	Aion-usd	0.0
PAI-USD	Aion-usd	0.0
NEO-USD	Aion-usd	0.0
XMR-USD	Aion-usd	0.0
AOA-USD	Aion-usd	0.0
XVG-USD	Aion-usd	0.0
EOS-USD	Aion-usd	0.0
DGD-USD	Aion-usd	0.0
PAY-USD	Aion-usd	0.0
ZEC-USD	Aion-usd	0.0
NEXO-USD	Aion-usd	0.0
DOGE-USD	Aion-usd	0.0
REPO-USD	Aion-usd	0.0
PAX-USD	Aion-usd	0.0
POLY-USD	Aion-usd	0.0
ZIL-USD	Aion-usd	0.0
WTC-USD	Aion-usd	0.0
XEM-USD	Aion-usd	0.0
LRC-USD	Aion-usd	0.0
DCN-USD	Aion-usd	0.0
FCT-USD	Aion-usd	0.0
LRC-USD	Aion-usd	0.0
ADA-USD	Aion-usd	0.0
EURS-USD	Aion-usd	0.0
BTG-USD	Aion-usd	0.0
R-USD	Aion-usd	0.0
AE-USD	Aion-usd	0.0
IOST-USD	Aion-usd	0.0
ONT-USD	Aion-usd	0.0
FCT-USD	Aion-usd	0.0
LKY-USD	Aion-usd	0.0
ODE-USD	Aion-usd	0.0
SC-USD	Aion-usd	0.0
REP-USD	Aion-usd	0.0
STEEM-USD	Aion-usd	0.0
IOST-USD	Aion-usd	0.0
ZIL-USD	Aion-usd	0.0
MIOTA-USD	Aion-usd	0.0
XZC-USD	Aion-usd	0.0
POLY-USD	Aion-usd	0.0
TRX-USD	Aion-usd	0.0
MCO-USD	Aion-usd	0.0
RVN-USD	Aion-usd	0.0
DCR-USD	Aion-usd	0.0
DGB-USD	Aion-usd	0.0
USDT-USD	Aion-usd	0.0
